mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
9.573983035193097,5.3765342766279565,5.624396780363407,7.309803326860545,4.682052129510686,4.692580050405927,4.633554620755792,5.426737148347162,4.736200339047449,0
10.93798652882362,5.226379080553583,5.973917595892627,7.611466705817928,4.554609641272373,4.459065612208985,4.251382040034176,5.45175037919779,4.910395827859737,1
11.183989138196543,6.42194643431909,6.459988047676706,8.912071299077377,6.119127991477625,5.500747985335253,5.384440658436709,6.442837757730443,5.984005809384622,2
9.375351647271223,4.328195747271306,4.9234772891352305,6.077507321181273,4.013599186371882,3.7930894569230165,3.755986062348399,4.48905486661908,4.229127050124719,3
9.071590690695489,4.733052188818779,4.912859500239347,6.486744543377707,4.160243965721288,4.12497563598395,3.9099350040714174,4.807710093158248,4.399540256289631,4
11.130737016241207,5.782060019609054,6.378900516385552,8.056886159984517,5.6675519988114305,4.633996877173004,5.148955783134723,5.703120594035599,5.3564293922403605,5
9.617438099530474,5.089701999913964,5.429119359471863,6.834999212527584,4.258275828693572,4.105247462776633,4.29152216737453,5.152218498937396,4.661314003379662,6
10.308086084097864,5.128269170002698,5.552740639721351,6.789279294046679,4.489767907882264,4.645829524417965,4.959659933344981,5.285424966710112,4.844186757467563,7
10.988937623724018,5.411629278818418,6.00764034747656,7.743414368534281,4.7696177156293045,4.882676050811552,4.697283092170848,5.435791701592589,4.9533402701255005,8
11.775071389470586,6.413179788397034,6.798212803789185,9.336961734911787,5.227413881696759,4.640034229887976,5.16653741200186,6.562442554291952,5.54681901899487,9
