mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
7142.746980044145,3441.7987178099943,2904.82730680274,5176.64630733608,3006.132688696253,3713.3412955543436,3338.1127309140084,3809.7970536138027,3280.542744815094,0
5164.8107919669,4131.486257850972,2431.214720939352,4135.939273210699,2777.3156247937372,2969.7520121790008,3584.0856695658954,2901.7876684940707,2826.9984155034213,1
6992.427877739544,4404.583834493636,3398.628897604559,5265.951514932913,3229.805681221979,2848.934222960644,3621.64443990182,3649.5255105579436,3676.49291645607,2
5869.048416477086,4647.652316801364,3839.5236043286804,4708.556444772643,3584.248607442912,3818.920082138448,3535.6692488775575,4307.466778654998,4305.4472779362695,3
6137.602150198227,3255.4119717512526,2680.917664227305,4280.687428248516,3384.0825677618222,3111.9890068262025,3122.1222827153033,3193.731035709224,2648.1715588138272,4
6219.82250276049,4421.386422179759,2300.5663199475935,4744.446010939168,2731.082658703063,2869.79084554412,2987.393863636364,3470.276031633982,2395.162961812542,5
4984.700613046963,3521.3651130269195,2298.634050520224,3069.7793911003773,3190.364365892744,2561.833186135122,3131.3938049642047,3005.504107027831,3104.0330106155598,6
5029.939634788837,2850.497823993945,3132.349573827117,4082.3879242091784,2976.850200863191,3595.0904551387216,3934.4597120642993,3136.1099272116144,2958.691327887637,7
5737.180509101009,5003.4656237023655,3941.16591734621,4899.192306578469,3555.32847343146,4023.0560003927194,4549.873026484885,4316.969662026316,3690.8652377563576,8
6273.550992169618,4599.6135266963165,3784.013265335375,5214.00476366619,3953.755153243393,3681.8507238875336,3749.0595454545446,4118.2436796544525,3627.2608394592808,9
