mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.02196594865665385,0.0020734221783201656,0.002071400355037957,0.0020684669952904127,0.0009949201673238428,0.0009417224209348714,0.0009343678243657214,0.006780986002315788,0.0010205944646125183,0
0.023880319626461435,0.00214044279591838,0.002144437026454638,0.0021446531225746274,0.0010574973343723242,0.0008796854792642523,0.0008728507288899673,0.007931300165939138,0.0011010227638813398,1
0.02358538928301454,0.002434279057398077,0.0024389195093787617,0.002441088784095999,0.0010773479819614097,0.0010099126047338086,0.0010449084536091793,0.00839794084484874,0.0011549758927568944,2
0.02167763394636139,0.0021730155701129867,0.002181826737167449,0.0021808157732832235,0.0010040709410458707,0.000946172167659098,0.0009966542009864421,0.007810239682496687,0.0010554796075168847,3
0.02332246677114218,0.0023764816466184204,0.0023835454919012298,0.002382250814318344,0.0011116200131274982,0.0009588669777673852,0.0010266034485950876,0.009321590575413222,0.001220108747595493,4
0.022430658635239648,0.002378700789971224,0.00237859199073588,0.0023770755169549183,0.0010901346474280168,0.0009839047828000777,0.0009732517990729609,0.009408473634149211,0.0011586857985284357,5
0.023573596409501248,0.0020246316008670777,0.002024006997640266,0.0020247424318125796,0.0009401257728806664,0.0008984266424264153,0.0008967152306177741,0.007946984820061193,0.0011755782155168084,6
0.023122506787311394,0.0022209476003485604,0.002218493313768212,0.0022177487435550134,0.001045869568035589,0.0009306609169526865,0.0009225524568221397,0.007598075762328337,0.001069857042405613,7
0.024145001511896188,0.002266073544963561,0.0022722070169129667,0.002271663038926679,0.0010290979708460156,0.000953819333738788,0.0009401223567208372,0.007904879703602014,0.0010916826135465379,8
0.02306739023785297,0.0022945298876843956,0.002287333178557354,0.002286677053603414,0.0009987313652666768,0.0009899382366127425,0.001001201532590927,0.008194340124323789,0.0011485351607517019,9
