mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.07139141511244453,0.012184518948590092,0.012213178218680957,0.012180776099221286,0.021773598804729496,0.01733504133851702,0.01037212020225601,0.024292637183506726,0.015400904996165973,0
0.06784129597760183,0.012125049711941787,0.01219491199073572,0.012127271844519297,0.021798336576540053,0.017065594819195517,0.010748091159759013,0.02508353757415308,0.015659705882995503,1
0.06613691237455277,0.012838592773582801,0.012897580780019059,0.012878463220894788,0.0219801330876297,0.017160551411193752,0.01179364506847367,0.025372917961536248,0.014998224124870832,2
0.06923625957047794,0.013324662008913862,0.013375660288533814,0.01334864813201404,0.02186109421926133,0.017791236436021002,0.011338109340436038,0.025382464441449412,0.016149083742756438,3
0.06978614125105244,0.013532813903589009,0.013625516192294117,0.01358050279408944,0.022280189901763076,0.017715614071625523,0.01033713838581529,0.02604747692948021,0.017142777142265194,4
0.06915338016760642,0.012271695235377363,0.012309375377505899,0.012289170144728434,0.02211681145875235,0.017728913459414658,0.009966464653013861,0.02454270816285794,0.015438457753655528,5
0.07013634429232177,0.012497092412871882,0.012532114825446592,0.012524687580130232,0.02165652003388902,0.01344672219731659,0.010997093854000585,0.022830462250590898,0.01545998734759019,6
0.07273236653008736,0.013128187202962029,0.01317985583920514,0.013171636294991757,0.02353819597593115,0.01715165919210642,0.011155127051493238,0.02558735618465572,0.016531685611759075,7
0.07386284474419054,0.0127015121935885,0.012741038976027288,0.01268877980543316,0.021854017118331317,0.01755761079121111,0.011618819916240879,0.0271284686304473,0.016054024006500387,8
0.06466146301058047,0.0121166658501048,0.012130723861688987,0.012087305169201241,0.019622711070001637,0.013301242018309156,0.010125356685361806,0.02339984661826131,0.013549790598222458,9
