mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.022210380376479405,0.002085915332698393,0.0020903358381690685,0.0020901434164166946,0.0009431340174740195,0.0009547014481181918,0.0009510421140764971,0.00801188025851194,0.0011399595006227287,0
0.024010476642395973,0.0025299125835116926,0.0025325904235424597,0.0025313577410121858,0.0010766134394970203,0.0010419820123919936,0.0010255224857279182,0.009238059948488463,0.0011845766282603304,1
0.022997472384658216,0.002243794292935274,0.002248495284988181,0.002247800790109494,0.0009584104282247992,0.0009260242164178291,0.0009379116481912806,0.008389788414861815,0.0012487044552196617,2
0.02112770975818952,0.0020090456549801947,0.0020113385196268924,0.0020099093491460535,0.0009381284751349046,0.0008597744063118364,0.0008935998290597024,0.007213467179941471,0.0011106892516398223,3
0.02385111069658168,0.002422612922683999,0.0024218773513332154,0.0024262960782015525,0.0011745906794806066,0.001000749540963495,0.0009670986545034755,0.008742969618251935,0.0012135242091664427,4
0.02417352197915926,0.002430240755524218,0.0024310021718238588,0.002427297578466887,0.0010838251126082394,0.0010334774194007998,0.000988750757029635,0.008527092864821768,0.0011523093991202293,5
0.02412828323834971,0.0022760083915211848,0.002283410315676071,0.0022823238076681756,0.0010639199533564812,0.0009445385714591673,0.0009558138921325433,0.008275879620910134,0.0012296277958774777,6
0.02255771335747291,0.0022675635337148416,0.0022603232152369115,0.0022621030247135703,0.0010489137284679182,0.00089902792159732,0.0008793607218341783,0.007485041959535058,0.0010065591888929733,7
0.02309403302062359,0.0022390820321843796,0.002235167797531666,0.0022365426902019813,0.0010234263267017035,0.0009516900134353068,0.000964461027890988,0.008023563541641668,0.0011293886875943621,8
0.022656997939557402,0.0021404862373617067,0.0021432882192327185,0.0021413571290075503,0.0010353817924344932,0.0009784236092148413,0.0008835103726738525,0.007974921252745406,0.0010826226821556441,9
