mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
13.045199420561298,7.411691333065168,7.703316607701449,9.655506438670182,6.141241280881074,5.300348282904238,5.845055785135025,7.256622742163347,6.475683829538788,0
10.15606638508862,4.918061654195312,5.459877416282801,7.14009814229878,4.326818079841309,3.85840013198288,4.215385481428364,5.078179855343204,4.463438031784057,1
10.438436018656779,5.3602359065853395,5.9035415835154375,7.810433933735991,4.548314106972242,4.223358881225918,4.458593624398713,5.337625649302957,4.6981144590705455,2
10.830891409854267,5.206955015765467,5.698837342362424,7.503652897985927,4.5409657201705595,3.9576508413009046,4.536283414507037,5.503960907650005,4.704245242938769,3
8.939349456432595,4.339754365835585,4.686915252626947,6.064943063723564,4.494399246259492,4.206533790258043,4.527920566854891,4.466684949701403,4.221006144991796,4
9.522672469982343,5.1529190138792895,5.533484630712119,7.189954691097904,4.18107831271888,4.46063213969346,4.585039573274669,5.3790252103798695,5.01723922912693,5
11.330640153493649,6.042628181937892,6.289612906792594,8.531384466315298,5.166368040259608,4.813318484235269,4.804566046220639,6.017299144126803,5.520514680627873,6
9.752591171234583,5.5194142695338675,5.810959043167334,6.787485007749355,5.4246177133083435,5.164353461273648,5.296241185254578,5.827726412112878,5.495824117779331,7
8.737670415670634,4.465128531859,4.716781405063661,6.854356452940196,4.336744047560844,4.101946696033963,4.1071881303850795,4.673678982733968,4.591883599167636,8
11.204745578537171,5.494351533978138,6.023269072976294,8.171590998524405,4.5789969575830565,4.846572038323563,4.603075938402484,5.558297549180994,5.180281203137336,9
