mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.02484440244305511,0.0021668029201457896,0.0021697727772804587,0.002170558830288912,0.0010264262712797044,0.0009178029776823921,0.0009208341358480512,0.008992277258589474,0.0011463514528017584,0
0.02165438413558906,0.00220302482385856,0.00220131828980052,0.002202603306260955,0.0009958531432166422,0.0008870620987884971,0.0009112829767448987,0.007765919277635421,0.0010789491935469455,1
0.02464226144802461,0.0023546512362744455,0.002358925187940472,0.0023613558181860765,0.0010124221134573902,0.0009565722587566219,0.0008898724301426355,0.008068720553485351,0.001090507840376256,2
0.02225797156373897,0.002315863638628771,0.0023173323282907003,0.002316006345806555,0.0011532466126555128,0.000988717209843101,0.001079395376964396,0.008317970632370924,0.00128832775823977,3
0.022540200678545626,0.0021970452068122955,0.0021999801505020924,0.0022020227228147092,0.0010053533920181279,0.0009379944797331712,0.0009832102627510555,0.007761907680560865,0.0011121380439241299,4
0.0229204398120608,0.002318010977800774,0.0023238588143975596,0.002326114222078851,0.0010416886274162264,0.0009165601654456384,0.0009412405228010509,0.007807065633314454,0.001212886106391473,5
0.022251105003713363,0.0022670751743932623,0.002272025754042775,0.0022705988565460216,0.0010918818001576574,0.0009474414657451583,0.0009759788857778755,0.0074985057862435684,0.0010374622892599433,6
0.022439748282551387,0.0020205786477666752,0.002019083098668808,0.0020176828843036223,0.0010656310793176111,0.001008331527901996,0.000934660581536403,0.00745599493788074,0.001247410204769181,7
0.02294796009117692,0.002142957436757905,0.0021476039316143582,0.002146370334648557,0.0010261809135424947,0.0009226288333529606,0.0009233697098763707,0.007683219607334891,0.0011848900390575856,8
0.024280773662633703,0.0023680074323965466,0.0023636558293985265,0.0023644767526393167,0.0010652182416660118,0.0009813299885813643,0.0009081711775356761,0.008743102639026506,0.0012346587209771346,9
