mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
234.9224987736812,74.93777475534857,112.79740459404422,136.6530345112879,94.34554452186225,98.60670174975688,109.00899632096127,59.86330956817491,91.16229755133506,0
246.85091993795487,55.64827527553278,100.51914872063732,94.82106773026928,45.13055527214366,49.41379310344828,55.123448275862074,70.2950067591226,57.85825148178105,1
166.99620835487676,26.75631419553371,38.47744045053962,115.75506236079542,45.769511900043746,30.88724137931035,40.05172413793104,27.074681390329093,23.318051109160393,2
253.6170443728539,62.840792714135425,61.388411571414075,96.54570487111721,106.9796502290221,59.20862068965517,87.24379310344828,81.85822407675944,50.23653364368091,3
251.2581525530134,40.35527769521401,63.22234804910416,145.9180031009836,40.28257559202812,46.71821428571428,57.991785714285705,30.809465569309967,30.55702181632943,4
217.23620387486048,54.757955554271746,52.518855476881036,95.07559195558362,97.55142857142859,69.42321428571428,69.08857142857143,53.88532677036519,51.01933286312759,5
171.07824489048548,38.98185627047523,53.47050327183395,53.508109017564315,48.85818112333017,53.47542693366869,44.026548249258425,42.149864520370066,34.25875194453794,6
178.98083278111048,48.73764597034492,70.52878213881438,133.59281849734217,52.771138865456635,43.3443289117413,78.91224991584413,39.507369719068684,33.87980813258816,7
188.36906215122767,22.61605391725201,54.11991662222581,92.83672939774502,19.932922385728233,25.28857142857143,38.93178571428571,34.38126755691185,13.539866495334493,8
210.26869201660156,54.6704216290049,78.33077275097584,94.3737751759382,94.97176017718587,100.85285714285716,95.41357142857144,47.97241611564114,63.156129093733675,9
