mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.021583048997589404,0.002509473941205948,0.0025107113174637433,0.0025104117292654867,0.0011511491530784147,0.0010256019327253467,0.0009591475069978365,0.007981859313736829,0.0010752114189287038,0
0.02326174625351362,0.002171136610562663,0.002174037453964296,0.0021731852036762393,0.0010639855626213798,0.001004424672481118,0.00095783437119401,0.007893746811971256,0.0012814787318762987,1
0.024777492325292354,0.002543831500103628,0.002549231971991363,0.002549925041653022,0.00115797317250816,0.0010246600816377904,0.0009792102877245069,0.009420333507453253,0.0013811269289901612,2
0.02448284300406963,0.0022865432353908082,0.0022903566205727715,0.0022852645764253245,0.0010510952596607685,0.0009450233752560255,0.0009156540675645148,0.007938840812544208,0.0011011455900635132,3
0.023351480403709806,0.0021213048898070298,0.002121523797021511,0.0021201046314041736,0.0009957435941861145,0.0009700987588336512,0.0009779377236690103,0.00781508739659799,0.0010340328468057373,4
0.023230879466028618,0.002166329235314349,0.002167017908511864,0.002166932651348552,0.0010033519725701288,0.0009098481479947343,0.0009282947149934494,0.007729850418426724,0.0010252898413404003,5
0.022900244477238152,0.0022846715015257023,0.002293145280947818,0.0022928139162177908,0.0010505528956388395,0.0010231617815571142,0.0009966409435911965,0.008102665833503444,0.0011208391745516258,6
0.020806523614795486,0.002062064262593985,0.0020623461054880225,0.0020635545751431826,0.0009976753067295944,0.00093660809455414,0.0008923924110943868,0.0071140364104146534,0.0011067420947047225,7
0.023660591724060473,0.0020104069597314048,0.0020073345070542054,0.002007022913475546,0.0010086347743744157,0.0009326442385687603,0.0008654488401153837,0.00808619666610615,0.0010963904995195076,8
0.022715318456463716,0.002186574168993338,0.002180519929719753,0.0021824088711695448,0.0010081373493305546,0.0008240531967357972,0.0009443401605665535,0.008004391602940893,0.0011389248355243296,9
