mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
204.4182343660926,56.38831388730824,68.31303175785284,94.62183748166137,83.75930952040673,61.27679774658296,80.0366061971549,61.267386564247076,59.5127882985808,0
184.6970682363547,58.921438639813374,97.48106443866757,103.42704730400068,68.86862068965517,73.11138112209775,71.87875119464121,69.08762085476005,49.692617099403705,1
207.3024269180289,20.417150737736634,35.476064389595855,62.29144911606537,40.752763686250134,28.010107720752465,18.088620689655173,47.10856710386627,10.65146432090509,2
220.7474902225934,53.0104726607255,88.48076630851719,168.50735012001934,55.4148275862069,47.81758620689655,90.01565577497813,56.83462716879795,54.66605494024303,3
258.1833060128348,46.122066465850345,42.26971709517848,45.07180839474638,53.59335751966197,46.244642857142864,49.54383705858353,63.615041042675806,28.255065855839142,4
207.80301339285714,33.58704460367478,37.4416036773102,51.95057980619576,33.11571428571428,41.98107142857142,47.07571428571429,29.50467145816795,22.334428847155433,5
201.64955357142858,50.16926986530372,75.00141457413989,109.27951149094862,46.851428571428585,39.55250000000001,50.59427100304099,53.98543358368529,31.70825755513436,6
202.41671098981584,53.37078296082411,103.4657098191334,178.72380630692336,82.88785714285714,89.23941091756153,97.65214285714285,59.669695637205216,61.16190997724141,7
226.89119829450334,41.37242365068488,76.08801667912019,92.76693667564918,75.7719199791208,93.10392857142857,54.113714857142874,55.06770142676197,37.38307609993198,8
206.97788565499442,62.58576564906159,85.36476381531546,74.81416776661287,88.44288158047766,104.92285714285715,72.44771123788735,51.78798994809277,52.31784616955049,9
