mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.021757665963051613,0.0021947442678672793,0.0021979919543485696,0.0021977204984244087,0.0010724486960174426,0.0009916220568637218,0.0009286619291875318,0.00737775548061885,0.0010053083254504284,0
0.024143171678163728,0.002358180712447515,0.0023546903188459197,0.0023545197480543526,0.0010345807160464626,0.000982367765877867,0.0009621192479555789,0.008357711621931175,0.0013204880498000006,1
0.022462386411719763,0.0022782762604069895,0.0022816627569031155,0.002280026614952794,0.0010816648609332956,0.0009536862065410895,0.000979258252683675,0.008527325818391331,0.0012567216044413977,2
0.022121716557077932,0.0022125685332300992,0.0022152199919825057,0.0022156949478304047,0.0009696193908918312,0.0008875590847213391,0.0008759766044389134,0.00726182546098596,0.0011982199822617309,3
0.021297439111500057,0.0020315567318703485,0.002030623133468794,0.0020266668300145648,0.0009661136849549874,0.0008859603262255958,0.0008298069422453966,0.007343566977218872,0.0009875816810250098,4
0.025415608616543243,0.002431669285450796,0.00243957228567297,0.0024382836423868653,0.0010764462556641845,0.0010136778939804803,0.000955431456532748,0.008088403535423115,0.0011711099372543445,5
0.022498326494787908,0.0020679897410448376,0.0020675564957600956,0.0020667955030302986,0.0010170657120841667,0.000918782244178134,0.0008945351463226255,0.007205076090358605,0.0010995120380314937,6
0.02402498444616769,0.0023952740427076427,0.0023961520786796105,0.0023968938907782088,0.001108753463828162,0.0009948376123500317,0.000984726274478776,0.00840126359518518,0.0012760981466769187,7
0.024328611739817027,0.002348094637784192,0.002356865853650154,0.0023599439369350727,0.0010668361743569371,0.0009363893554336901,0.0009800409123753371,0.007573724638259138,0.001128766946584167,8
0.022791068461548086,0.002133975719739282,0.00213556309439551,0.0021342178214706266,0.0011144619051461262,0.0010040113513993239,0.0009932785668715026,0.00806607247561698,0.0012522994535137816,9
