mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.021780129045983598,0.0020361891804373962,0.0020283919214092515,0.0020287122008955365,0.0010003194942809867,0.0009238963546378558,0.0009199126652915118,0.0063205612859601416,0.0010678995056902503,0
0.02434860195508568,0.0023731968001948216,0.0023824166962793207,0.002385432014963059,0.0011350295025941458,0.0010029240631110059,0.0009445636884470571,0.007574341738142245,0.001057013630656315,1
0.023611355346509415,0.002474905615652013,0.0024772071434257257,0.00248006916944815,0.0009933016771853055,0.000915684598846877,0.0009178941574067332,0.008786208662762078,0.0010691422142972082,2
0.023791451403301078,0.002171813021824414,0.0021716452251612645,0.0021714157268788756,0.0010310508328026965,0.0009822202695178067,0.0009813592013741047,0.007801217164838136,0.00119102261036899,3
0.022215807670158093,0.002179125690604832,0.0021836981213855756,0.0021833884919133886,0.0011842170091226599,0.0010895248545585814,0.0010899512926268987,0.007506697562359395,0.0013129100661329384,4
0.02209473695255454,0.002326293536590489,0.0023266804155042827,0.002325323787478413,0.0010173175135777398,0.0009302639538879711,0.0009396820553353129,0.008116363012431007,0.0011244980146330294,5
0.024163232341199686,0.002411431060395684,0.0024188526039448845,0.0024164209727952435,0.0010158259295827406,0.0009000065627572508,0.0009967766664777822,0.00864338267594789,0.0014577648159224627,6
0.02133380862340264,0.0020774508985348683,0.002081229948755885,0.0020794570792981117,0.0010048938288540088,0.0009007366990448063,0.0009350896113329369,0.0075459340913620505,0.0011163775941546695,7
0.02377007266515455,0.0022242073620878755,0.0022254944728236107,0.002223089300294392,0.0010428363678419367,0.0008802765550570449,0.000861515245633672,0.00749088672058994,0.0011146030238727948,8
0.023673937292779914,0.002247468451994467,0.0022417755002402603,0.0022438130141431622,0.0009886946746538916,0.0009566533451056469,0.0009385445910894879,0.009271463360845035,0.0010645055089068963,9
