mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
227.990247252383,49.51852635021835,82.15778409872367,111.11414714938537,66.89358342812112,74.47689655172414,56.32262006422702,51.5814908977792,60.90100786206452,0
130.18646462236012,48.17910681746432,40.96844189472402,58.4173125692662,81.87310344827586,46.98861380384268,43.53613627058283,60.095853096083616,60.237987970020505,1
254.4801288629042,80.23286873541424,115.92485587723259,94.94397559964297,76.7641379310345,114.19116440216364,84.35346482951462,81.83183387715964,49.91937423711766,2
189.5117745164327,49.128070682594405,75.3522954134125,98.94467329460876,74.50275089918912,58.726551724137934,65.49758620689656,63.024497141031866,54.3539185487844,3
206.46029009137834,29.429276526401974,48.573937228281515,58.59395435603235,47.29902779362869,13.13642857142857,29.854999999999993,34.27627551666405,26.81905969173307,4
219.20723179408483,43.41129517218182,60.31402001248604,75.03005085386665,38.423557185339234,26.315348548612015,43.88214285714285,35.901921119626486,26.29070159950772,5
222.61041913713728,42.497536537930394,86.72066670869853,136.31554717365276,77.39391290869582,79.14881643299677,89.50428571428574,38.01924926580006,60.75905395227034,6
250.48883928571428,66.59950037259752,89.55714605157222,117.94378087840087,65.28848856143112,76.3910391480506,30.98088704062344,49.18555327291983,45.44136237301744,7
222.94562421526228,18.89718905376056,31.75149974793714,63.282703925515584,12.762777237923169,45.03829828650162,20.16043262819668,20.63917422110649,17.409865042827985,8
209.49187360491072,48.971805232559085,74.15463006879293,206.23837227477847,68.04212801783127,100.39234341942891,67.29700838090491,51.76820846245118,65.62662417076788,9
