mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
11.247572978811595,5.593265349706472,6.006190616973665,8.198015118452874,4.871979657518602,4.497197007069041,4.477288519724493,5.639190669801062,5.087823342909151,0
10.40761312132978,5.65773895587184,5.853452974730243,7.1510268073796714,5.203220857925765,4.513119451095812,4.915811255594969,5.617378869404814,5.2255815222844815,1
8.866903477006415,4.661192439310696,4.977338202321313,6.388336201270395,4.026392929798397,4.496304517371952,4.343478262221088,4.8555578464882165,4.489843469068624,2
9.182009458230269,4.774440855064978,5.253500926307918,6.745974437371803,4.607933487032624,4.3647725729976266,4.214524326424172,4.976033304251008,4.538236070651089,3
12.59848743272695,7.021692502760486,7.335392703942843,9.494075664947706,5.605209426919691,5.161758192158183,5.083284835417487,7.081090705330307,6.253246405972724,4
10.656724954812367,5.220764327038965,5.7683103790735535,7.502996664234216,4.524654694177476,4.531353925614917,4.435331760981247,5.328684439253338,4.845700759099285,5
12.555653172132809,6.669966547719281,7.11518902841572,,5.542298430207496,5.863352506138799,6.41288734363916,6.552559021735121,5.906787606568249,6
11.335556093999857,5.500472974699729,6.039798303631525,8.455952873172745,5.260231363399095,4.753213167516559,4.8503991049278925,5.6569408347542005,5.003731833376103,7
8.396956060095338,4.103860096094253,4.42386407099484,5.868819264506841,3.7909439387018353,3.705679857452986,3.646899879240164,4.319049700953431,3.909103349670814,8
8.755277460862906,4.672521775377954,5.279361982157514,6.447516500108298,4.266123180997941,4.288491551004504,4.318309032350432,4.7483046545292416,4.499207614000738,9
