mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.02148790060716036,0.0020903204299196477,0.0020851680095370596,0.0020849480726212316,0.0009849856956061938,0.0008799684012231006,0.0008402794394970414,0.00827453402217124,0.0012316418631508179,0
0.024265069201730664,0.00222268481187164,0.0022198058816603884,0.0022194236022627873,0.000992945529204135,0.0009169078923519409,0.0008778460543564145,0.007708656992094958,0.0011451481453799454,1
0.02381490508892981,0.001934915375777107,0.0019308928463070093,0.0019313802261863302,0.0010529962138429525,0.000881836227467754,0.0009211403604273413,0.007588651811992942,0.001020174975562162,2
0.02404744255070944,0.0025303188996015115,0.0025326850755175625,0.0025337069602559444,0.0010250132553697089,0.0010113670134494974,0.0009808083284212595,0.00826990035542063,0.0011392810555873208,3
0.023812157781161164,0.0025243266184043485,0.0025276357795617145,0.0025266225794338864,0.0011384372764800495,0.0009850489535828965,0.000936001781367562,0.008638440079653533,0.0012438134793672456,4
0.02390514077925837,0.0020332428136073844,0.0020379551231392763,0.0020363009338818685,0.0010377717639255856,0.000922095524093302,0.0008686091879896895,0.008811612390544591,0.0011634165217578416,5
0.021525009007543585,0.0021196453267092424,0.002121185519114965,0.0021201208695806554,0.0009659411433813862,0.0009751749467486652,0.0008881919230940777,0.0077383698399084554,0.001170098833648675,6
0.02355469679018856,0.0023201801846988264,0.0023257468962919353,0.0023245325667967938,0.0011588441042532525,0.0010161627340351052,0.001041378742934238,0.007258994522552478,0.00118585983760565,7
0.02033607161861295,0.0023076510462430983,0.0023122469587710647,0.0023129665671211153,0.0009769535762207302,0.0009352376551527001,0.0009039028002201538,0.00715230198787619,0.0011901993175590217,8
0.024043788208818154,0.0023176517405897193,0.0023270716981829438,0.002326516219924479,0.0011483669241331785,0.0010513495575116237,0.001032765732983718,0.00760735529947821,0.0012088879202962353,9
