mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
4520.437249282859,2910.061771406059,2327.5820208933856,3635.9409973979596,2504.577195586597,2725.1414406922227,2786.7647694556094,2645.012907424762,2890.8165489969733,0
6885.9172916662255,4044.913611872354,3102.292662415021,4450.596514767207,3165.675557072098,3475.836525729151,2620.1860740455613,3412.832833612062,3010.6990049947653,1
5126.503432534991,3081.591608496295,2639.95076517092,3432.4667823370414,3007.0320873585874,3455.33558537429,3131.330794809811,2739.730594001852,2812.345365294172,2
6606.739223183068,4625.721042701853,4322.221386065915,6138.501673652186,4173.231397119553,4265.6719470337075,4505.143317702478,3890.8076702172666,4244.954291246845,3
5452.214537167335,3544.249742186142,2921.8352122736046,3920.1844424996675,3187.9300185639586,3407.7943829578176,2706.3310271414816,2878.307760557838,2852.542563111467,4
7011.67217253467,4363.3330683924105,3025.981838050958,5374.428223569252,3315.291881611363,2711.6161446189744,3016.3835715617042,3573.7811976730623,2792.038044150623,5
5916.451813085528,3491.897007642728,3188.3942952271395,4273.764085001288,3689.5817320404267,3389.4598929911153,2887.442572859244,3691.7529117939757,3281.9832573919575,6
7244.299644063165,4474.357525174725,3331.64974363245,5371.163142867227,3940.10855666815,3816.1754084835343,4160.506349657683,4014.6202514621164,3102.0778251788897,7
5924.25583662947,3966.5678444363452,2980.9617698319767,3904.3598826254743,3798.046854283159,3689.4986006785734,3907.1335395919596,3211.4242661064227,3194.9588294512605,8
5022.043552045289,2717.8432380517843,2332.8450836944808,3130.42303917776,2179.8834376530476,2463.7940224443237,2651.435151569099,2728.323746309655,2291.0270089109235,9
