mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.021832653768859626,0.002253561788442937,0.002254870886722949,0.0022536137082988803,0.0011138375585223804,0.000976443891431907,0.0009141764835527286,0.007452362824528462,0.0010266285148596386,0
0.023034239503035424,0.0023442764417235173,0.002342800557627531,0.0023425755732363047,0.0009774711402332076,0.0009240332117717288,0.0009173740410479425,0.008340063724882416,0.0011071914440517541,1
0.023823548921346575,0.00219170774905009,0.002196346684748279,0.002195684727656898,0.0010316749437739071,0.0009259406987194114,0.0009511525799233966,0.007571352408100383,0.0011690814652808097,2
0.02290784117723114,0.0022513962164145682,0.0022502895667788304,0.0022546027505403496,0.0010409060857666708,0.0009223519853583008,0.0008997262414553354,0.007821330997311823,0.0011400476279270243,3
0.024797667929766513,0.0024018008637963894,0.002403243687737659,0.002402017059243145,0.0012076440599019644,0.0011272708060060255,0.000998013606712658,0.008932624702554789,0.001534681998169896,4
0.023188914252713962,0.002074208740656913,0.002066227052144766,0.0020625628478978665,0.0009619439572969121,0.0008774532917442626,0.0009153124200172943,0.008147536242113286,0.0010810789405097995,5
0.022341258062725498,0.002156936290775687,0.0021568416129727017,0.0021580968758755574,0.0009560437536957614,0.0009984334524746476,0.0009221750306784957,0.0074363249903797975,0.001112212048835058,6
0.026247165061177906,0.0023124324460539994,0.0023186089253672054,0.0023190622836730184,0.0010558369880913551,0.0009163745682361742,0.0009080598269644104,0.0076742999101752606,0.00108308273454225,7
0.021034523614863163,0.0023401044693087928,0.002353531624153065,0.0023515362674310513,0.0011627123293186101,0.0010906851754853106,0.0010991804510852817,0.007229727427826462,0.0012563642124390879,8
0.021611920196989848,0.002090320985428274,0.002092999716330072,0.0020901990812610305,0.0009133635050826254,0.0009181130506677379,0.0008710529871739352,0.006993363165423002,0.001350531868375062,9
