mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
223.40799904545995,21.363104465993725,37.575126514920406,70.21444273394123,15.107286934820417,37.45340693307624,25.1503448275862,22.586687917464513,20.113143815203255,0
187.75540495035068,56.94769928456177,73.53088804992082,128.36462732916874,55.167931034482756,32.567015758294225,34.607241379310345,47.45155378110394,26.863208132931614,1
238.92880510148615,42.088755507029354,110.41355607843431,130.6120512787648,63.882420996583306,84.00489042363816,77.041597751741,55.13580857126494,48.16477690404552,2
227.64076469262483,35.421669853760676,79.96195905368329,129.02044278685506,36.51701365232872,32.90448275862069,40.09,39.97383412783343,45.049010744541064,3
268.6368495396205,40.771410216018786,61.35812077959703,114.89643723178872,93.80642857142857,25.49594454088662,54.055850348158074,42.53714925284264,40.70665154646083,4
192.10145568847656,53.614754927237264,83.51248155585859,106.48723185779215,55.782499999999985,58.974642857142854,91.37306487969138,57.7496262081767,54.84967277108971,5
250.69740513392858,38.29345472722553,48.06963469823599,69.07515922748745,52.38698872044004,47.04714285714285,23.220000000000002,32.868857479422694,28.271615985753616,6
206.98869977678572,62.4356133881999,57.174024131218125,100.34260225389949,49.082719351073116,61.40999999999998,67.74944353468074,53.248372250763886,37.240536368938045,7
197.28800746372767,50.16470550111493,61.37140268876554,115.90140589353099,67.23249999999999,51.394285714285715,65.1925,67.54903768342332,54.11638597263237,8
134.5237077985491,91.67582004166361,82.05753550157856,97.77517360868535,95.19116653737375,102.62163089465126,76.53563381501225,86.27638306255291,72.81909309862174,9
