mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.06778448997104679,0.012434711562584692,0.01249467762500945,0.012464277403257116,0.022378648670848343,0.017823097668557532,0.011489759075128532,0.02618912293278755,0.015226442054764451,0
0.07057397947730827,0.013467765467561286,0.01348555847710396,0.013462223471945837,0.024863757973517826,0.01669062958461397,0.011970416577902938,0.025439285675949497,0.016376835616872754,1
0.06907495751796676,0.012693524061464175,0.012730574053048473,0.012659112045452774,0.019645251240662617,0.014250307532649067,0.009956870263791627,0.02571819273695316,0.014979200029427701,2
0.06654673823869435,0.012983927584559078,0.013004823642999083,0.013010869105058186,0.022182394323184747,0.016771951949005673,0.010655110942475331,0.024138990178283637,0.015167556713692933,3
0.06873535810886033,0.01270171171943978,0.012719614900126979,0.012723825597425305,0.022750068669413783,0.01733839102176512,0.011294913615923292,0.024887794578721843,0.01609373924688721,4
0.06805121056214933,0.012009446556997476,0.012092511426220592,0.012053242893421977,0.02051531816455527,0.017263597223346472,0.010563428299719546,0.025355384712177378,0.01585757148197795,5
0.06771640659095834,0.011376891018001113,0.011419117577069995,0.011370658292857163,0.020986664580735094,0.01666325669430726,0.009019165232119436,0.023004014493145843,0.014248206363863928,6
0.07638306816442139,0.014868674087541648,0.014997453729258344,0.014963558106657043,0.02254305723816222,0.018279860270008736,0.011824238191792878,0.028220105761160953,0.01790168956435408,7
0.06866021119851166,0.012158879751007844,0.012142246564185118,0.012135869588639206,0.0217459543616514,0.015825768600305382,0.010231930418833161,0.024509109390697795,0.01539622749689695,8
0.07138313568947392,0.01331797895242179,0.013393176416062571,0.01336013701469067,0.02275752698094378,0.016927346689196505,0.011829098300339468,0.02522798453907016,0.016560060175616103,9
