mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
0.06893022120446307,0.0131864782012109,0.013224267945176709,0.01320525028184596,0.02420999987848483,0.016403389738215583,0.010810969185645227,0.026884640488081986,0.016080666512615173,0
0.0690873862624764,0.013400706793774194,0.013436214939690152,0.01338583796981615,0.02211754956800418,0.017700023656632046,0.011899613957681424,0.02557330736346857,0.01705977981834162,1
0.07100273130328107,0.012431531119530428,0.012503667559527351,0.012453165152332045,0.02079332335694747,0.018406315217827166,0.01082307827508482,0.025192344878766867,0.014671475056652433,2
0.06987608413441651,0.01236442276419001,0.01243072536230388,0.012395545617446201,0.020321178004516362,0.015755653410918117,0.00979356938304091,0.024328028868315654,0.014152217488258463,3
0.06807866857225353,0.012125642327382733,0.01217957714010276,0.012161837206472794,0.021489195116160247,0.017446252932859733,0.01099532220391748,0.026258533207934934,0.016700102716993993,4
0.07531040619940635,0.013173664657265634,0.013228271752218823,0.013185113245919925,0.02357136151250796,0.01807610649820547,0.00986098208090093,0.027667753233619714,0.01640824337642751,5
0.06566185618047776,0.012805779163445632,0.012831185110027055,0.012803316494740914,0.02376903109389448,0.01656438961778714,0.011023974622274255,0.02455574320998092,0.016255475174418322,6
0.07041584416402176,0.013175092641369611,0.013204705679661173,0.013169978284718959,0.022957275475622294,0.015808910921963886,0.01126457872974395,0.025825042256653212,0.015797706979236832,7
0.06603473687972236,0.012691276114577668,0.012676318323980251,0.012675440584711673,0.02345471610321229,0.016849067587547225,0.011283563419435788,0.02430484557585438,0.015501613721217194,8
0.07054781433267439,0.013077482070034467,0.013105817728370538,0.013100683839510944,0.021579907577394707,0.018272627081264668,0.011128372553941295,0.025198342307453585,0.014553814626116405,9
