mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,trim,fold
0.06802400606712111,0.01207365871059753,0.012184973536963864,0.012127303741894293,0.02182253576564405,0.01764779013806576,0.010523068249979419,0.025063943515941746,0.01596456458315794,0
0.07136954500681325,0.012905208331689491,0.012931999750925524,0.012941968975236622,0.024673416136852765,0.01767228082116514,0.010838727656562042,0.027926714014724463,0.017064752514959432,1
0.06773983706888037,0.01240424070140125,0.012427586779986514,0.012393395047197973,0.023743247346046693,0.01617899466977878,0.01011475289667066,0.024622955748296822,0.01487224525542427,2
0.07095716990499598,0.014784497011202323,0.014838921489577921,0.014807642284956379,0.024979816815289033,0.01860905235947818,0.011938838851691454,0.027285022889984495,0.016399965896714233,3
0.06967950403785347,0.013061939449887637,0.013106005913023975,0.013097730127748232,0.022113660636055004,0.014058836251996443,0.011476630213282312,0.025750615393942494,0.015348183865569126,4
0.06549695966294264,0.012254322009392103,0.012293013000619833,0.012280414981757316,0.019526893093725208,0.017195769986815556,0.010657055870671412,0.023513284901830113,0.01409915839196551,5
0.07150551802422964,0.013214305770236504,0.013248455767858807,0.013232184692512158,0.023389353120984713,0.01708360378786253,0.01064314522839375,0.02572098447627931,0.01628516291014567,6
0.07405025915410486,0.01245944092485461,0.01250010907260287,0.012485209273843815,0.02058045511926499,0.014062227748205708,0.010314730955239533,0.025976026746978916,0.014270023198092152,7
0.06846562127696663,0.01279947205855854,0.012797865175211979,0.012776092794257217,0.024329100305284557,0.01724425343503542,0.010708921238709342,0.024682566107831375,0.01541757298999443,8
0.06764612319560176,0.012128859053367204,0.012162138693966875,0.012129330866698394,0.021538624639080125,0.015880724281732782,0.009924659696393634,0.02567557403831775,0.0164087061187706,9
