mean,kernel_reg_raw,kernel_reg_sir,kernel_reg_save,rf,sir_rf,save_rf,mf,mft,fold
9.686085092888478,5.2270196539723885,5.6271040191315915,7.315033401554806,4.2418619536368904,4.426716668223419,4.663455815358384,5.177045885569755,4.807162541336989,0
10.806061908450227,5.7341714816826475,6.180250210312821,7.76768068632883,4.447685519235123,4.214160237594176,4.207978143060267,5.905662413294948,5.3055668390036494,1
11.744100214050485,6.164339379923582,6.532539872515175,7.638619133276145,5.4866829546424265,5.381686811937634,5.995503469373647,6.217878079276638,5.5269916797760885,2
10.586872271098285,5.562960711718851,5.923485260105469,8.03931107900574,4.838548652399684,4.692881917051248,4.573680354866213,5.641298522505937,4.973032064854385,3
9.784211140770628,5.222035200042411,5.431957088123154,6.995614328595796,4.829177323651685,4.3197623270864005,4.351954884927189,5.380496302683912,4.716628116781684,4
10.514013476456098,5.335679835500921,5.967793047768489,9.024787112485695,4.778502144202547,5.048291920952674,4.6415327773149455,5.359126906922865,5.274230824367383,5
11.272249418282591,5.669834291127185,6.012698360124699,8.231016635969054,5.186244542648661,4.862733785506686,4.681593098972095,5.786165264689042,5.14017533493903,6
9.179217090564759,4.510936857131997,4.879959650887252,6.4435266345480455,3.9460015190095086,4.298489938965209,4.001710852520233,4.831147392181381,4.432384772183707,7
8.786800059952038,4.86383264151344,5.324026274180528,6.382597572806819,3.9465412614223676,3.893884762593183,4.307262371972971,4.919050079939773,4.745446435107233,8
11.581267380561373,5.501770083754664,6.151224681704838,8.63432148718652,4.709175687648525,4.671828940076574,4.679024242018837,5.827640817955902,5.156606043698843,9
